"formatted_name","Alignment.ID.beataml","Average.Rt.min..beataml","Average.Mz.beataml","original_name.beataml","Adduct.type.beataml","Reference.m.z.beataml","Formula.beataml","Ontology.beataml","MS.MS.spectrum.beataml","QC_CV.beataml","Alignment.ID.pilot","Average.Rt.min..pilot","Average.Mz.pilot","original_name.pilot","BEAT.NEG.Alignment.ID","BEAT.RT","Adduct.type.pilot","Reference.m.z.pilot","ppm.error","Formula.pilot","Ontology.pilot","S.N.average","MS1.isotopic.spectrum","MS.MS.spectrum.pilot","Std.dev","median","X.CV","QCpool_flag","Sample_flag","QC_CV.pilot","Blank_Co_Lip_01","Blank_Co_Lip_02","Blank_Co_Lip_03","Blank_Co_Lip_04","Blank_Co_Lip_05","Blank_Co_Lip_06","Blank_Co_Lip_07","Blank_Co_Lip_08","Blank_Co_Lip_09","Blank_Co_Lip_10","Blank_Co_Lip_11","Blank_Co_Lip_12","Blank_Co_Lip_13","Blank_Co_Lip_14","Blank_Co_Lip_15","Blank_Co_Lip_16","Blank_Co_Lip_17","Blank_Co_Lip_18","Blank_Co_Lip_19","Blank_Co_Lip_20","Blank_Co_Lip_21","Blank_Co_Lip_22","Blank_Co_Lip_23","Blank_Co_Lip_24","Lip_PB_01","Lip_PB_02","Lip_PB_03","QC_Pool_Lip_001","QC_Pool_Lip_002","QC_Pool_Lip_003","QC_Pool_Lip_004","QC_Pool_Lip_01","QC_Pool_Lip_02","QC_Pool_Lip_03","QC_Pool_Lip_04","QC_Pool_Lip_05","QC_Pool_Lip_06","QC_Pool_Lip_07","QC_Pool_Lip_08","BEAT.AML.Alignment.ID","BEAT.AML.RT"
"neg_PE 32:1|PE 16:0_16:1_[M-H]-__A","8247","21.832","688.49701","PE 32:1|PE 16:0_16:1","[M-H]-","688.49231","C37H72NO8P","PE","78.95881:12348 140.01178:71623 178.29626:18656 196.03818:44343 227.20177:165650 241.94656:6664 253.2177:1846636 255.23306:1065759 281.24921:215777 281.32028:6543 289.52429:6204 424.24362:10956 432.25607:13065 434.26703:23984 450.26303:28539 452.27872:67762 688.49371:216738",61.7713940451708,"8760","21.097","688.49158","PE 32:1|PE 16:0_16:1","8247",21.832,"[M-H]-","688.49231","1.06028780477725","C37H72NO8P","PE","591.4","688.49237:657460 689.49572:298837 690.49908:57129","78.95744:6034 120.44481:5854 140.01039:33638 196.0361:22640 227.2001:30037 247.7075:5764 253.21645:1050181 255.23218:504491 281.24878:54452 432.25653:7750 434.27176:9552 450.27194:11718 452.27853:41739 688.5022:154099","73412.6404857563","723088.5","10.1526494316749",0,0,10.0622326203842,NA,NA,NA,NA,NA,NA,NA,NA,8.82017896241519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5600454310059,19.3148863405321,19.6221233345303,19.210326512921,19.4877026711122,19.4328517803406,19.4395204705647,19.3663670416091,19.5509195978761,19.3333191644839,19.6894725299618,19.6318893157073,NA,NA
"neg_PI 40:3|PI 18:0_22:3_[M-H]-__A","12585","22.126","915.60071","PI 40:3|PI 18:0_22:3","[M-H]-","915.5968","C49H89O13P","PI","178.29408:14233 233.35228:5570 241.01183:25772 283.26465:36046 297.03116:8132 333.27985:44531 376.18127:5686 419.25873:15219 581.30377:13695 915.59747:95344",13.8423669428115,"12819","21.415","915.59424","PI 40:3|PI 18:0_22:3","12585",22.126,"[M-H]-","915.5968","2.79599054957026","C49H89O13P","PI","211.61","915.59436:824366 916.59771:572589 917.60107:173347","78.95825:17676 152.99487:48605 178.28516:13561 223.00012:44948 241.01079:171275 259.0209:15095 283.26321:216325 283.33389:12961 297.03793:25502 315.04962:8980 333.27899:231508 338.16959:5371 419.25525:95004 469.2623:11504 581.30634:83513 599.32092:21166 631.32556:17701 806.0025:6504 915.59198:751679","15851.6898200638","239299","6.62421899801663",0,0,6.62954278599196,9.29920801838728,9.16239132875691,10.1774195379892,9.34429590791582,NA,NA,NA,9.58871463558226,NA,9.04439411935845,NA,8.97727992349992,9.05528243550119,NA,9.03066713624694,9.1006623390052,9.11113567023471,NA,NA,NA,9.85642552862553,NA,NA,9.31288295528435,9.64024493622235,NA,NA,17.8272310438922,17.8707861184241,17.7977501718775,17.8661197933031,17.8534496752288,17.9559903826063,17.9703137664803,17.6477816249947,17.8931770816681,17.7751344133132,18.0118278164771,17.9022514455728,NA,NA
"neg_PE 32:1|PE 16:0_16:1_[M-H]-__B","8245","22.157","688.49512","PE 32:1|PE 16:0_16:1","[M-H]-","688.49231","C37H72NO8P","PE","111.27491:5858 140.01099:7684 167.37341:5840 178.29738:16859 196.03889:6004 253.21779:368395 255.23317:125149 288.12512:6668 452.28143:17592 688.51288:30014",39.8930350668141,"8759","21.389","688.49103","PE 32:1|PE 16:0_16:1","8245",22.157,"[M-H]-","688.49231","1.85913478097024","C37H72NO8P","PE","126.56","688.49103:740749 689.49438:349874 690.49774:96923","78.95776:8886 95.60085:5124 140.01028:32174 168.04132:8218 196.03542:23891 227.20335:5602 253.21611:1351782 255.23187:475127 432.25027:7199 434.26691:12719 450.26633:10477 452.27893:70573 688.50421:143905","10233.3478048708","223271","4.58337527259287",0,0,4.56761770650308,NA,NA,NA,9.04439411935845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8833473183731,17.7487235400267,17.777730483696,17.8352115645047,17.8402124163415,17.7381516492031,17.7590819540555,17.6912596140195,17.6758881373175,17.6942082335876,17.8137436205445,17.8067635736641,NA,NA
"neg_PE 38:5|PE 18:1_20:4_[M-H]-__A","9644","22.201","764.52606","PE 38:5|PE 18:1_20:4","[M-H]-","764.52362","C43H76NO8P","PE","78.95807:96830 100.60046:28637 140.0108:426680 168.42842:35226 178.28992:69859 196.03729:414920 204.84651:43607 205.19624:218209 255.23283:178705 259.24274:875552 281.24832:5377736 285.22458:62850 285.32877:34630 303.23251:10806079 329.24841:276315 376.86929:35615 460.28421:125844 478.2934:780533 482.27042:52570 500.28241:43917 552.92725:31766 764.52191:1212471",35.3114120969032,"10212","21.426","764.52161","PE 38:5|PE 18:1_20:4","9644",22.201,"[M-H]-","764.52362","2.62908816347773","C43H76NO8P","PE","23533.49","764.52344:6887478 765.52679:3863757 766.53015:1047833","78.95855:33651 96.9685:14747 122.00069:16350 140.01129:199219 163.07394:7313 177.0916:10095 196.03757:182767 205.19534:96398 214.04901:11777 231.21082:13809 241.21402:7356 255.23248:78615 259.24249:442767 279.2309:14322 281.24777:2590936 285.22189:23122 301.21759:7390 303.23187:5543425 321.51184:6242 329.24802:168850 367.8595:6023 452.27835:13719 460.2818:86918 478.29187:425109 482.26517:28060 500.27621:22557 690.5625:18779 764.51874:563547","2271531.3874198","55782884","4.07209384767522",0,0,4.0839460255001,12.7725207763147,9.9351650496037,15.1973318952055,12.6759570329417,10.7632123668144,12.2880008897076,10.569855608331,NA,12.115693952197,11.1724275086455,NA,11.9711842724047,11.4413880293467,9.29691620687929,11.933321820733,10.9046346216681,NA,12.1567151442247,9.89784545600551,9.1548181090521,11.5201275503248,11.497352893477,9.20945336562895,12.0552824355012,13.547978966547,NA,15.5387648763755,25.7693919515714,25.7488374533215,25.6669214474722,25.7444814713745,25.7319904763109,25.6935737338456,25.6844965232377,25.6942573403974,25.7563698168568,25.6459668671752,25.7346466780472,25.8656468175783,NA,NA
"neg_PE 34:2|PE 16:0_18:2_[M-H]-__A","8729","22.281","714.51117","PE 34:2|PE 16:0_18:2","[M-H]-","714.50787","C39H74NO8P","PE","78.95907:21068 140.01134:143522 178.33539:56327 196.03856:96638 253.21815:169610 255.23341:1943185 279.23367:4992674 281.24921:84345 434.27344:58950 452.27899:203715 458.2709:30024 476.28024:41684 714.5108:489632",40.1798640324535,"9278","21.511","714.50708","PE 34:2|PE 16:0_18:2","8729",22.281,"[M-H]-","714.50787","1.10565612111705","C39H74NO8P","PE","10279.69","714.5072:7252036 715.51055:3620474 716.51391:906668","78.95808:39502 92.7599:5244 96.64532:5258 96.96797:15824 114.88576:5195 122.00028:12431 138.67038:5724 140.01057:259180 152.99759:6139 178.02711:7344 196.03661:178343 214.04704:14249 253.2159:191027 255.23143:4079914 261.22165:7441 279.23126:9209734 281.24652:157886 304.82419:7072 402.23557:6032 434.26501:99985 450.2641:7590 452.27588:400563 458.26556:56620 476.27725:88777 500.21222:6651 714.50317:1006761","463283.807096262","15173629","3.0532169140043",0,0,3.03942442562331,11.6799198785184,9.04439411935845,13.3716405346118,11.4681148863781,NA,11.2485206049384,NA,NA,11.2871351860867,9.06608919045777,NA,9.83605035505807,10.7355560239115,NA,10.5555477716471,NA,NA,10.2573878426926,NA,10.1459321458205,9.87344411251538,NA,NA,10.2514824106202,11.0035179121086,NA,12.4369717450491,23.8877967174936,23.850306370139,23.8423877519655,23.8232565351603,23.9039948974592,23.903453455578,23.8925688484894,23.8319795343917,23.8121150093368,23.8598036659189,23.7891413732588,23.935009078381,NA,NA
"neg_PE 38:5|PE 18:1_20:4_[M-H]-__B","9653","22.439","764.52722","PE 38:5|PE 18:1_20:4","[M-H]-","764.52362","C43H76NO8P","PE","78.9585:18953 122.00072:6750 140.01114:101324 196.03783:84032 205.19531:52510 214.04858:7912 231.209:6473 259.24316:235376 281.24878:1381646 285.22009:12718 303.23309:2827846 460.28604:38216 478.29495:225024 482.26071:14704 500.28091:13949 690.55676:7794 764.52429:245811",27.8854027691367,"10213","21.66","764.52185","PE 38:5|PE 18:1_20:4","9653",22.439,"[M-H]-","764.52362","2.31516718878961","C43H76NO8P","PE","9081.43","764.52338:2836661 765.52673:1526231 766.53009:417179","78.95831:12679 91.6649:5941 96.96794:5538 109.59441:5555 114.42268:5787 121.99964:11121 139.99031:6838 140.01021:86424 142.97668:5685 156.46379:5252 196.03627:82708 205.19426:47353 209.83177:5615 214.04648:9793 231.21083:6711 255.23335:5839 259.24142:203167 281.24689:1185527 285.21857:12813 303.23117:2517308 336.93329:5681 460.2851:29627 478.29254:191404 482.27115:14682 500.27853:8425 704.66382:13235 764.52356:251047","1323915.34205239","23032821","5.74795133454296",0,0,5.75595078468708,11.7960396088298,NA,13.9885071789232,11.9248125036058,NA,10.5381889320524,NA,8.876516946565,11.116993677547,9.20212382383046,NA,10.7764330324447,12.4146852358072,NA,10.431497604258,NA,NA,11.3674147512468,9.10852445677817,NA,11.5873087283335,10.0566377151132,NA,10.5887146355823,11.3712321283696,NA,13.3880172853451,24.4685473577362,24.4306149978301,24.4768715148324,24.3228215775966,24.5347059915038,24.3588889904694,24.5329627298913,24.3548275103929,24.6001536119905,24.4095429526985,24.4457380556755,24.5002644530347,NA,NA
"neg_PI 40:3|PI 18:0_22:3_[M-H]-__B","12584","22.452","915.59991","PI 40:3|PI 18:0_22:3","[M-H]-","915.5968","C49H89O13P","PI","88.72438:6228 152.99388:20451 181.85304:5608 209.33524:5970 223.00084:11056 241.01018:85232 259.02222:7855 283.26218:102294 297.03799:15409 305.24637:18061 311.29312:22261 333.1998:10491 333.27817:123728 419.2561:44934 581.30768:43930 599.32202:9948 915.59589:322380",17.8582730056327,"12820","21.732","915.59607","PI 40:3|PI 18:0_22:3","12584",22.452,"[M-H]-","915.5968","0.797294180119367","C49H89O13P","PI","539.44","915.5954:2506005 916.59875:1669938 917.60211:520278","78.95812:32719 96.96851:17446 134.98537:5357 148.13663:19830 148.18446:6089 152.96657:7334 152.99464:150817 222.95113:7253 222.9998:111751 241.01039:524586 259.02036:44589 283.26276:606426 289.29535:6491 297.03632:79968 305.24689:53492 311.29337:52521 315.0462:31260 333.27829:742440 419.2547:277989 437.26813:25162 447.2858:19409 469.27032:29357 581.30591:257791 599.31702:61016 609.3399:20333 627.3584:7580 631.32367:54041 649.34082:6731 915.59027:2048628","28361.89103664","674276.5","4.20627013348975",0,0,4.20362005029236,10.6054795180617,NA,9.48179943166575,NA,9.2807707701306,8.98868468677217,NA,9.12928301694497,9.13699111208023,9.319672120947,9.26209484537018,9.2240016741981,9.49185309632967,NA,9.18982455888002,NA,9.33091687811462,NA,NA,NA,NA,NA,NA,NA,9.96289600533726,NA,NA,19.4512714912206,19.3858560827717,19.3659315168279,19.3135097272459,19.2876808202503,19.3600240195719,19.316601947726,19.2887624596277,19.4035550796549,19.316891365815,19.3949022490304,19.4678045309756,NA,NA
"neg_MLCL 54:6|MLCL 18:2_18:2_18:2_[M-H]-__A","14776","22.465","1185.73877","MLCL 54:6|MLCL 18:2_18:2_18:2","[M-H]-","1185.73535","C63H112O16P2","MLCL","78.95778:5828 82.31969:5642 152.99478:119445 178.34341:5490 231.23151:5842 279.23288:90529 415.22662:30465 433.23523:38779 648.86365:8456 695.47028:24863 725.28357:6914 1185.73596:26935",29.8059576975692,"14315","21.736","1185.73401","MLCL 54:6|MLCL 18:2_18:2_18:2","14776",22.465,"[M-H]-","1185.73535","1.13010040564906","C63H112O16P2","MLCL","186.82","1185.73438:120361 1186.73772:95269 1187.74109:34778","78.9576:14350 86.89803:5856 152.97005:9373 152.99434:129492 279.23187:97106 387.6478:6100 415.22672:30526 433.23361:43057 695.46564:23912 1185.7312:18456","5488.72858477013","104674.5","5.24361576579791",0,0,5.30290165357474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7062936509962,16.676411661565,16.7412694660754,16.6264362847069,16.5022568734862,16.6766871243554,16.5868104741269,16.5730998014636,16.6812933245208,16.6746888264758,16.6550694655271,16.7890878281569,NA,NA
"neg_GM3 42:2;O2_[M-H]-","14979","22.469","1261.82007","GM3 42:2;O2","[M-H]-","1261.81543","C65H118N2O21","GM3","83.01354:9026 86.99903:5455 87.0081:75179 100.03994:6018 101.02335:8796 113.02418:12640 115.00262:5962 119.03487:8840 126.05461:15969 126.57335:6892 138.05591:7823 142.05029:25593 150.05612:9146 154.04996:7014 168.0666:14992 170.04459:13050 178.34399:13015 290.08862:441624 646.61725:10722 808.65857:8553 970.71509:18784 1261.81519:246271",21.5439954022943,"14444","21.742","1261.81335","GM3 42:2;O2","14979",22.469,"[M-H]-","1261.81543","1.64841858068376","C65H118N2O21","GM3","4151.24","1261.81494:1190196 1262.81829:1192028 1263.82165:486033","83.01273:20773 87.00747:268598 89.02316:20431 96.04412:7553 97.02752:9515 98.05939:6884 100.03909:21751 101.02312:35894 109.02827:11301 112.03961:12079 113.02302:49370 115.00328:10925 119.03391:21532 125.02511:5890 126.05463:46417 127.03784:8050 138.05489:41246 139.03868:5860 140.07018:9058 142.04961:72760 143.03366:29466 150.05499:18854 154.04958:24205 161.04495:12932 168.06522:32431 170.04451:35468 179.05415:11188 180.06587:10782 194.04471:7317 202.07089:8686 246.0972:9990 272.07217:13367 290.08691:1258302 365.33786:7509 646.61658:41143 790.64465:6971 808.67499:20199 970.71387:51140 1217.80444:16164 1261.8075:801904","79706.8555491802","2191204","3.63758260523348",0,0,3.64909355480364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84549005094438,NA,NA,21.1108426541952,21.0672662830443,21.1677482764619,20.9823439784756,21.0878176079526,21.0282534519323,21.0173813820588,21.0658460327035,21.0607341873361,20.9866586905216,21.0396868398192,21.0797712193576,NA,NA
"neg_PE 36:3|PE 18:1_18:2_[M-H]-","9198","22.47","740.52661","PE 36:3|PE 18:1_18:2","[M-H]-","740.52362","C41H76NO8P","PE","133.6748:76793 140.01154:644189 196.03741:367811 216.45673:77988 254.02487:72477 279.233:19430498 281.24887:9671411 407.10181:74061 458.25916:166958 460.28369:307125 476.27841:257185 478.29446:946209 740.5246:2768198",38.2317893200148,"9794","21.686","740.52234","PE 36:3|PE 18:1_18:2","9198",22.47,"[M-H]-","740.52362","1.72850664785713","C41H76NO8P","PE","15971.35","740.52203:1937681 741.52538:1076075 742.52874:267397","78.95821:7672 140.01045:51991 196.03694:36495 253.45721:5415 279.23175:1602289 281.24713:882691 392.22513:5778 458.26791:7426 460.27899:17268 476.27756:32039 478.29257:74411 740.52203:229145","1202995.69501852","25972666","4.63177594097779",0,0,4.67406586640462,12.3668685861671,9.47775826644389,14.172505642093,12.2859801059282,10.2395985292491,11.6298119443822,NA,NA,11.7723145739216,9.10852445677817,NA,11.0734721539765,10.6339034093485,NA,11.5137275959524,8.91288933622996,NA,11.2934716488381,NA,8.97441458980553,11.6183855022586,10.3365065598103,9.28540221886225,11.4162697445232,11.8069523282107,NA,14.3938596592641,24.6649255132951,24.6417554270218,24.6572734126388,24.5111238273318,24.6161421625156,24.5343779322006,24.6781276049184,24.488691635973,24.6722673520813,24.6124579648402,24.6191374717189,24.6945048685416,NA,NA
"neg_PE 34:2|PE 16:0_18:2_[M-H]-__B","8730","22.554","714.51123","PE 34:2|PE 16:0_18:2","[M-H]-","714.50787","C39H74NO8P","PE","93.11485:7444 93.28604:6530 99.92998:5742 140.0105:21048 196.03816:11258 251.2029:9912 253.21735:80235 255.2323:306157 279.23251:555802 281.24805:52445 443.9201:5596 452.27927:17951 476.27954:8931 714.51093:73832",48.1733052256412,"9281","21.784","714.50848","PE 34:2|PE 16:0_18:2","8730",22.554,"[M-H]-","714.50787","-0.853734473124595","C39H74NO8P","PE","531.39","714.50726:1475235 715.51061:814780 716.51397:195684","86.20129:5317 140.01059:53958 178.27783:7198 178.34157:7013 196.0365:41428 214.47032:5493 226.22284:5157 253.21605:302785 255.23177:870488 279.23175:1497078 281.24738:166761 434.26569:17959 452.27704:63212 458.26276:9657 476.27634:22651 478.28732:12706 714.5061:222293","39413.4651544022","846615.5","4.65541502067965",0,0,4.68733465375103,NA,NA,9.19229281447077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92184093707449,NA,NA,NA,NA,NA,NA,19.6637995569837,19.6487437658476,19.7053505834654,19.5926577707202,19.760507178433,19.7306376343111,19.7150805416494,19.6772069170881,19.6582655353755,19.5277652444236,19.7678563023733,19.7121373642829,NA,NA
"neg_PE O-34:1|PE O-18:0_16:1_[M-H]-__A","8496","22.65","702.54761","PE O-34:1|PE O-18:0_16:1","[M-H]-","702.54431","C39H78NO7P","EtherPE","77.60347:7144 253.21666:182964 255.23134:5975 281.24606:7808 448.32123:9326 466.32678:18343 702.54016:26414",26.9416176869772,"9038","21.896","702.54395","PE O-34:1|PE O-18:0_16:1","8496",22.65,"[M-H]-","702.54431","0.512423195058803","C39H78NO7P","EtherPE","195.63","702.54449:789361 703.54784:412094 704.5512:107860","78.95763:14060 85.8407:6048 124.71268:5880 152.99507:39915 168.04268:10866 178.33263:7652 183.12547:5869 227.20078:12105 241.21591:37730 253.21617:2176513 254.22131:7741 255.23114:44911 267.2352:13746 281.24759:66545 282.25052:18820 283.26291:59933 284.26697:51322 325.2146:6278 416.02753:5857 419.255:14803 420.26044:18594 438.27103:7987 448.31775:83329 466.3288:192086 688.76276:6647 702.53906:302926","14858.278419994","222226","6.68611162509969",0,0,6.71527725723142,8.84235034341381,NA,NA,NA,NA,8.98013957763916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5831562405669,17.6346409110076,17.6918661735643,17.6708844180777,17.763393937402,17.823616027755,17.7155464694173,17.7881447902371,17.8117635144599,17.7599401825385,17.9041406567688,17.8816337937261,NA,NA
"neg_PE 37:4|PE 17:0_20:4_[M-H]-__A","9421","22.657","752.52673","PE 37:4|PE 17:0_20:4","[M-H]-","752.52362","C42H76NO8P","PE","78.95831:7500 120.77988:5260 140.01115:28821 196.03688:29400 205.19505:11378 259.2424:65097 269.24835:356186 303.23291:774432 448.28973:6714 466.29608:61852 715.89752:6566 752.52698:78004",35.2478073693282,"9999","21.863","752.52631","PE 37:4|PE 17:0_20:4","9421",22.657,"[M-H]-","752.52362","-3.57463862717814","C42H76NO8P","PE","299.64","752.52509:831155 753.52844:424209 754.5318:159293","115.8175:5475 122.00142:6875 140.01094:42149 196.03795:29421 205.19412:18327 227.20013:46725 253.21579:164416 255.23125:37260 259.24106:84148 265.93976:6275 269.24731:464259 281.24686:29305 291.23056:12031 303.23129:1079058 304.23563:57849 305.23795:34328 448.29071:20637 464.31262:9503 465.32663:12596 466.29688:82441 702.54041:79955 752.52246:120662","23350.8989113845","328093.5","7.11714767631315",0,0,7.10256414840223,9.13442632022093,NA,NA,9.17741953798924,NA,NA,NA,NA,NA,NA,NA,NA,8.92777796208234,NA,9.31741261376487,8.81057163474115,9.02790599656988,9.12412131182919,NA,NA,8.93957921431469,NA,9.06069593168755,NA,NA,NA,NA,18.4076951378541,18.3929378682667,18.2541936060877,18.210319377619,18.4518067446232,18.4955466790675,18.2934941009642,18.2297341731874,18.3533794661323,18.183863110526,18.242583341138,18.3652587569723,NA,NA
"neg_MLCL 54:6|MLCL 18:2_18:2_18:2_[M-H]-__B","14775","22.726","1185.73853","MLCL 54:6|MLCL 18:2_18:2_18:2","[M-H]-","1185.73535","C63H112O16P2","MLCL","152.99432:47195 178.26492:6991 206.7364:6416 279.23233:46649 280.45615:5601 406.53662:6038 415.22614:14032 433.2348:27347 695.46832:11321 1185.73938:15515",35.4428133960815,"14314","21.984","1185.73376","MLCL 54:6|MLCL 18:2_18:2_18:2","14775",22.726,"[M-H]-","1185.73535","1.34094003341554","C63H112O16P2","MLCL","441.07","1185.73425:364533 1186.7376:333692 1187.74096:150821","78.95786:40915 148.54643:5251 152.99452:234476 153.34303:5247 171.00478:12167 279.23212:248417 279.30151:12397 415.22537:82750 433.23547:157052 433.36154:10964 489.26416:10941 569.22546:7493 695.46429:64875 769.5105:10229 1185.73315:64802","8810.66581384933","241559","3.64741773804716",0,0,3.58013917081926,NA,NA,NA,NA,NA,9.27844945822048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8812095762129,17.855087458408,17.9332468897587,17.8613716841156,17.8636418386885,17.8828221334001,17.8608808612447,17.962060033652,17.8776555930933,17.972536726326,17.9979622870225,17.9479793091216,NA,NA
"neg_PE 37:4|PE 17:0_20:4_[M-H]-__B","9423","22.987","752.5271","PE 37:4|PE 17:0_20:4","[M-H]-","752.52362","C42H76NO8P","PE","78.95824:10489 130.7285:9852 140.01076:70305 196.03708:56649 205.19684:32348 259.24307:154470 269.24844:885528 285.22043:11303 303.233:1955769 448.28534:29200 466.29709:145695 500.28113:13420 658.74316:8528 752.52722:164909",32.2166843418374,"9997","22.193","752.52252","PE 37:4|PE 17:0_20:4","9423",22.987,"[M-H]-","752.52362","1.46174813763977","C42H76NO8P","PE","2360.64","752.52344:3607804 753.52679:1732817 754.53015:452248","78.95812:15446 121.99995:8015 140.0106:92315 177.0914:7787 196.0365:72804 205.19475:43489 231.21155:7063 242.32581:5990 253.21577:48231 255.23177:10027 259.24109:223715 269.24683:1064676 279.23102:12031 285.21844:12857 303.23068:2625286 304.18274:5534 338.46295:6125 417.68933:5629 448.29041:41273 466.29532:219248 482.26328:12025 500.2757:9305 702.52997:19215 752.51959:267847","151268.676162122","3883865.5","3.89479697899224",0,0,3.91644176648738,NA,9.41996017784789,9.31741261376487,NA,NA,9.29232163280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19229281447077,NA,NA,NA,NA,NA,10.6679985356725,NA,NA,9.85798099512757,21.9362756095964,21.8402085738221,21.9241129662329,21.8271690066344,21.8483593240212,21.8357416474195,21.9164958152506,21.7664282128956,21.86976213118,21.9081067111072,21.9474514529715,21.9403662948186,NA,NA
