From	To
Q9UKG1	APPL1
Q9UKG9	CROT
Q9UKI8	TLK1
Q9UKJ1	PILRA
Q9UKJ3	GPATCH8
Q9UKK3	PARP4
Q9UKL0	RCOR1
Q9UKL6	PCTP
Q9UKM7	MAN1B1
Q9UKM9	RALY
Q9UKN8	GTF3C4
Q9UKQ2	ADAM28
Q9UKR5	ERG28
Q9UKT5	FBXO4
Q9UKT8	FBXW2
Q9UKU7	ACAD8
Q9UKV5	AMFR
Q9UKV8	AGO2
Q9UKW4	VAV3
Q9UKX7	NUP50
Q9UKY4	POMT2
Q9UKY7	CDV3
Q9UKZ1	CNOT11
Q9UL01	DSE
Q9UL03	INTS6
Q9UL12	SARDH
Q9UL15	BAG5
Q9UL18	AGO1
Q9UL25	RAB21
Q9UL26	RAB22A
Q9UL40	ZNF346
Q9UL54	TAOK2
Q9UL63	MKLN1
Q9ULC4	MCTS1
Q9ULC5	ACSL5
Q9ULD4	BRPF3
Q9ULD5	ZNF777
Q9ULE6	PALD1
Q9ULF5	SLC39A10
Q9ULG1	INO80
Q9ULG6	CCPG1
Q9ULH0	KIDINS220
Q9ULH7	MRTFB
Q9ULI0	ATAD2B
Q9ULJ3	ZBTB21
Q9ULJ6	ZMIZ1
Q9ULJ7	ANKRD50
Q9ULL5	PRR12
Q9ULM3	YEATS2
Q9ULR0	ISY1
Q9ULR3	PPM1H
Q9ULS5	TMCC3
Q9ULT0	TTC7A
Q9ULT8	HECTD1
Q9ULU4	ZMYND8
Q9ULV0	MYO5B
Q9ULV4	CORO1C
Q9ULW3	ABT1
Q9ULX3	NOB1
Q9ULX6	AKAP8L
Q9ULZ2	STAP1
Q9ULZ3	PYCARD
Q9UM07	PADI4
Q9UM11	FZR1
Q9UM13	ANAPC10
Q9UM22	EPDR1
Q9UMN6	KMT2B
Q9UMR7	CLEC4A
Q9UMS0	NFU1
Q9UMS4	PRPF19
Q9UMX0	UBQLN1
Q9UMX1	SUFU
Q9UMX5	NENF
Q9UMY1	NOL7
Q9UMZ2	SYNRG
Q9UN19	DAPP1
Q9UN36	NDRG2
Q9UN37	VPS4A
Q9UN86	G3BP2
Q9UNA1	ARHGAP26
Q9UNE7	STUB1
Q9UNF0	PACSIN2
Q9UNF1	MAGED2
Q9UNH7	SNX6
Q9UNI6	DUSP12
Q9UNK0	STX8
Q9UNL2	SSR3
Q9UNL4	ING4
Q9UNM6	PSMD13
Q9UNN5	FAF1
Q9UNP9	PPIE
Q9UNQ2	DIMT1
Q9UNS2	COPS3
Q9UNT1	RABL2B
Q9UNW1	MINPP1
Q9UNX4	WDR3
Q9UNY4	TTF2
Q9UNZ2	NSFL1C
Q9UNZ5	C19orf53
Q9UP83	COG5
Q9UP95	SLC12A4
Q9UPM8	AP4E1
Q9UPN3	MACF1
Q9UPN4	CEP131
Q9UPN7	PPP6R1
Q9UPN9	TRIM33
Q9UPP1	PHF8
Q9UPQ8	DOLK
Q9UPQ9	TNRC6B
Q9UPR0	PLCL2
Q9UPR3	SMG5
Q9UPT5	EXOC7
Q9UPT8	ZC3H4
Q9UPT9	USP22
Q9UPU5	USP24
Q9UPU7	TBC1D2B
Q9UPV0	CEP164
Q9UPW0	FOXJ3
Q9UPY3	DICER1
Q9UPZ3	HPS5
Q9UQ13	SHOC2
Q9UQ35	SRRM2
Q9UQ49	NEU3
Q9UQ80	PA2G4
Q9UQ90	SPG7
Q9UQB8	BAIAP2
Q9UQC2	GAB2
Q9UQE7	SMC3
Q9UQL6	HDAC5
Q9UQN3	CHMP2B
Q9UQR0	SCML2
Q9UQR1	ZNF148
Q9Y216	MTMR7
Q9Y217	MTMR6
Q9Y221	NIP7
Q9Y223	GNE
Q9Y224	RTRAF
Q9Y228	TRAF3IP3
Q9Y230	RUVBL2
Q9Y232	CDYL
Q9Y234	LIPT1
Q9Y237	PIN4
Q9Y241	HIGD1A
Q9Y243	AKT3
Q9Y244	POMP
Q9Y248	GINS2
Q9Y251	HPSE
Q9Y255	PRELID1
Q9Y259	CHKB
Q9Y262	EIF3L
Q9Y263	PLAA
Q9Y265	RUVBL1
Q9Y266	NUDC
Q9Y276	BCS1L
Q9Y277	VDAC3
Q9Y279	VSIG4
Q9Y281	CFL2
Q9Y282	ERGIC3
Q9Y285	FARSA
Q9Y286	SIGLEC7
Q9Y287	ITM2B
Q9Y289	SLC5A6
Q9Y291	MRPS33
Q9Y294	ASF1A
Q9Y295	DRG1
Q9Y296	TRAPPC4
Q9Y2B0	CNPY2
Q9Y2C4	EXOG
Q9Y2C9	TLR6
Q9Y2D0	CA5B
Q9Y2D9	ZNF652
Q9Y2E5	MAN2B2
Q9Y2F5	ICE1
Q9Y2G2	CARD8
Q9Y2G3	ATP11B
Q9Y2G5	POFUT2
Q9Y2G8	DNAJC16
Q9Y2H0	DLGAP4
Q9Y2H1	STK38L
Q9Y2H2	INPP5F
Q9Y2H6	FNDC3A
Q9Y2I1	NISCH
Q9Y2I7	PIKFYVE
Q9Y2I8	WDR37
Q9Y2J8	PADI2
Q9Y2K1	ZBTB1
Q9Y2K2	SIK3
Q9Y2K6	USP20
Q9Y2L1	DIS3
Q9Y2L5	TRAPPC8
Q9Y2L9	LRCH1
Q9Y2P8	RCL1
Q9Y2Q0	ATP8A1
Q9Y2Q3	GSTK1
Q9Y2Q5	LAMTOR2
Q9Y2Q9	MRPS28
Q9Y2R0	COA3
Q9Y2R4	DDX52
Q9Y2R9	MRPS7
Q9Y2S2	CRYL1
Q9Y2S6	TMA7
Q9Y2S7	POLDIP2
Q9Y2T2	AP3M1
Q9Y2U5	MAP3K2
Q9Y2U8	LEMD3
Q9Y2V2	CARHSP1
Q9Y2V7	COG6
Q9Y2W1	THRAP3
Q9Y2W2	WBP11
Q9Y2X0	MED16
Q9Y2X3	NOP58
Q9Y2X7	GIT1
Q9Y2X9	ZNF281
Q9Y2Y8	PRG3
Q9Y2Z0	SUGT1
Q9Y2Z2	MTO1
Q9Y2Z4	YARS2
Q9Y2Z9	COQ6
Q9Y303	AMDHD2
Q9Y305	ACOT9
Q9Y312	AAR2
Q9Y314	NOSIP
Q9Y315	DERA
Q9Y316	MEMO1
Q9Y320	TMX2
Q9Y333	LSM2
Q9Y336	SIGLEC9
Q9Y366	IFT52
Q9Y375	NDUFAF1
Q9Y376	CAB39
Q9Y383	LUC7L2
Q9Y385	UBE2J1
Q9Y388	RBMX2
Q9Y394	DHRS7
Q9Y399	MRPS2
Q9Y3A2	UTP11
Q9Y3A3	MOB4
Q9Y3A4	RRP7A
Q9Y3A6	TMED5
Q9Y3B2	EXOSC1
Q9Y3B3	TMED7
Q9Y3B4	SF3B6
Q9Y3B7	MRPL11
Q9Y3B8	REXO2
Q9Y3B9	RRP15
Q9Y3C1	NOP16
Q9Y3C4	TPRKB
Q9Y3C6	PPIL1
Q9Y3C7	MED31
Q9Y3C8	UFC1
Q9Y3D0	CIAO2B
Q9Y3D2	MSRB2
Q9Y3D3	MRPS16
Q9Y3D5	MRPS18C
Q9Y3D6	FIS1
Q9Y3D8	AK6
Q9Y3D9	MRPS23
Q9Y3E2	BOLA1
Q9Y3E7	CHMP3
Q9Y3F4	STRAP
Q9Y3I0	RTCB
Q9Y3I1	FBXO7
Q9Y3L3	SH3BP1
Q9Y3L5	RAP2C
Q9Y3P9	RABGAP1
Q9Y3Q3	TMED3
Q9Y3Q8	TSC22D4
Q9Y3R5	DOP1B
Q9Y3S2	ZNF330
Q9Y3T9	NOC2L
Q9Y3U8	RPL36
Q9Y3X0	CCDC9
Q9Y3Y2	CHTOP
Q9Y3Z3	SAMHD1
Q9Y450	HBS1L
Q9Y463	DYRK1B
Q9Y478	PRKAB1
Q9Y483	MTF2
Q9Y487	ATP6V0A2
Q9Y490	TLN1
Q9Y4A0	JRKL
Q9Y4A5	TRRAP
Q9Y4B4	RAD54L2
Q9Y4B6	DCAF1
Q9Y4C2	TCAF1
Q9Y4C8	RBM19
Q9Y4D2	DAGLA
Q9Y4D7	PLXND1
Q9Y4E5	ZNF451
Q9Y4E6	WDR7
Q9Y4E8	USP15
Q9Y4F3	MARF1
Q9Y4G2	PLEKHM1
Q9Y4G6	TLN2
Q9Y4G8	RAPGEF2
Q9Y4H2	IRS2
Q9Y4K3	TRAF6
Q9Y4K4	MAP4K5
Q9Y4L1	HYOU1
Q9Y4P1	ATG4B
Q9Y4P8	WIPI2
Q9Y4R8	TELO2
Q9Y4W2	LAS1L
Q9Y4W6	AFG3L2
Q9Y4X4	KLF12
Q9Y4X5	ARIH1
Q9Y4Y9	LSM5
Q9Y4Z0	LSM4
Q9Y508	RNF114
Q9Y512	SAMM50
Q9Y530	OARD1
Q9Y535	POLR3H
Q9Y547	IFT25
Q9Y548	YIPF1
Q9Y570	PPME1
Q9Y572	RIPK3
Q9Y584	TIMM22
Q9Y587	AP4S1
Q9Y5A9	YTHDF2
Q9Y5B0	CTDP1
Q9Y5B6	PAXBP1
Q9Y5B8	NME7
Q9Y5B9	SUPT16H
Q9Y5G4	PCDHGA9
Q9Y5J1	UTP18
Q9Y5J6	TIMM10B
Q9Y5J7	TIMM9
Q9Y5J9	TIMM8B
Q9Y5K5	UCHL5
Q9Y5K6	CD2AP
Q9Y5K8	ATP6V1D
Q9Y5L0	TNPO3
Q9Y5L4	TIMM13
Q9Y5M8	SRPRB
Q9Y5P4	CERT1
Q9Y5P6	GMPPB
Q9Y5Q8	GTF3C5
Q9Y5Q9	GTF3C3
Q9Y5R4	HEMK1
Q9Y5R8	TRAPPC1
Q9Y5S1	TRPV2
Q9Y5S2	CDC42BPB
Q9Y5S9	RBM8A
Q9Y5T5	USP16
Q9Y5U2	TSSC4
Q9Y5U8	MPC1
Q9Y5V0	ZNF706
Q9Y5W7	SNX14
Q9Y5W8	SNX13
Q9Y5W9	SNX11
Q9Y5X1	SNX9
Q9Y5X2	SNX8
Q9Y5X3	SNX5
Q9Y5Y2	NUBP2
Q9Y5Y5	PEX16
Q9Y5Y6	ST14
Q9Y5Z4	HEBP2
Q9Y5Z7	HCFC2
Q9Y5Z9	UBIAD1
Q9Y605	MRFAP1
Q9Y606	PUS1
Q9Y608	LRRFIP2
Q9Y613	FHOD1
Q9Y616	IRAK3
Q9Y618	NCOR2
Q9Y619	SLC25A15
Q9Y624	F11R
Q9Y639	NPTN
Q9Y646	CPQ
Q9Y653	ADGRG1
Q9Y657	SPIN1
Q9Y664	KPTN
Q9Y673	ALG5
Q9Y676	MRPS18B
Q9Y678	COPG1
Q9Y679	AUP1
Q9Y680	FKBP7
Q9Y692	GMEB1
Q9Y696	CLIC4
Q9Y697	NFS1
Q9Y6A4	CFAP20
Q9Y6A5	TACC3
Q9Y6A9	SPCS1
Q9Y6B6	SAR1B
Q9Y6B7	AP4B1
Q9Y6C2	EMILIN1
Q9Y6C9	MTCH2
Q9Y6D5	ARFGEF2
Q9Y6D6	ARFGEF1
Q9Y6D9	MAD1L1
Q9Y6G5	COMMD10
Q9Y6G9	DYNC1LI1
Q9Y6H1	CHCHD2
Q9Y6H3	ATP23
Q9Y6I3	EPN1
Q9Y6I4	USP3
Q9Y6I8	PXMP4
Q9Y6I9	TEX264
Q9Y6J0	CABIN1
Q9Y6J9	TAF6L
Q9Y6K0	CEPT1
Q9Y6K1	DNMT3A
Q9Y6K5	OAS3
Q9Y6K9	IKBKG
Q9Y6M0	PRSS21
Q9Y6M5	SLC30A1
Q9Y6M9	NDUFB9
Q9Y6N1	COX11
Q9Y6N5	SQOR
Q9Y6P5	SESN1
Q9Y6Q5	AP1M2
Q9Y6Q9	NCOA3
Q9Y6R9	CCDC61
Q9Y6V0	PCLO
Q9Y6V7	DDX49
Q9Y6W3	CAPN7
Q9Y6W5	WASF2
Q9Y6X3	MAU2
Q9Y6X4	FAM169A
Q9Y6X5	ENPP4
Q9Y6X8	ZHX2
Q9Y6X9	MORC2
Q9Y6Y0	IVNS1ABP
Q9Y6Y8	SEC23IP
Q9Y6Y9	LY96
R4GMX3	COMMD3-BMI1
R4GN18	CD46
R4GNG3	GIT2
R4GNH3	PSMC3
S4R341	NOLC1
S4R3H4	ACIN1
U3KPR7	CAPNS1
U3KPS2	PRTN3
U3KQ93	UBA2
V9GY16	TTLL12
V9GY62	FLI1
V9GYF0	ARHGEF2
V9GYM8	ARHGEF2
V9GYT7	PSIP1
X5CMH5	TAP2
X6R3N0	SLC27A3
X6RHX1	SCYL3
A0A0B4J1U7	IGHV6-1
A0A0C4DH25	IGKV3D-20
A6NEK1	ARRDC5
A8K2U0	A2ML1
B7Z6T1	PDE4C
E0CX11	STMP1
E7ER45	MGAM
E7EUI6	ITGB1
H3BUJ5	PML
O75556	SCGB2A1
O75752	B3GALNT1
P01780	IGHV3-7
P04229	HLA-DRB1
P04440	HLA-DPB1
P04745	AMY1A
P04745	AMY1B
P04745	AMY1C
P06331	IGHV4-34
P10319	HLA-B
P12035	KRT3
P12273	PIP
P13760	HLA-DRB1
P16189	HLA-A
P25311	AZGP1
P31151	S100A7
P35237	SERPINB6
P36222	CHI3L1
P40199	CEACAM6
P48594	SERPINB4
P49862	KLK7
Q14525	KRT33B
Q15323	KRT31
Q4U2R6	MRPL51
Q5XKE5	KRT79
Q6E0U4	DMKN
Q6NUJ1	PSAPL1
Q6ZVX7	NCCRP1
Q6ZW05	PTCHD4
Q7Z794	KRT77
Q86SG5	S100A7A
Q8NCU8	MTLN
Q8ND94	LRRN4CL
Q8NGF7	OR5B17
Q8NHM4	PRSS3P2
Q8WVV4	POF1B
Q96FX8	PERP
Q9H1E1	RNASE7
Q9H3N8	HRH4
Q9NP55	BPIFA1
Q9NZH8	IL36G
Q9P209	CEP72
Q9Y337	KLK5
A0A075B6I1	IGLV4-60
A0A075B7B8	IGHV3OR16-12
A0A087WWZ6	PRDM11
A0A087WYU8	RUSC1
A0A0B4J1V8	PPAN-P2RY11
A0A0C4DG02	DNMT3A
A0A0U1RRL7	MMP24OS
A0A1B0GV12	GOLGA8N
A0A1W2PNZ7	HLA-C
A0A1W2PP28	GOSR2
A0PK00	TMEM120B
A2RU30	TESPA1
A2RU67	FAM234B
A5PLL7	PEDS1
A6NFY4	NEMP2
A6NHL2	TUBAL3
A6NHM7	ARHGAP22
A6NHQ2	FBLL1
A7MCY6	TBKBP1
A8MTT3	CEBPZOS
B7Z9C2	NAP1L1
B8ZZU6	ATF2
C9JA93	TBC1D15
C9JJV6	MYADM
D6RAY2	MATR3
E5RIW6	SLC25A30
E5RJL3	ASPH
E9PKW2	ANO3
E9PM09	CCT3
E9PQX9	DRAP1
F2Z2I8	STOML2
F2Z333	FNDC10
F5GX35	GTF2H3
F5GY40	NDUFA9
F5GY77	NUP107
F5H760	MGST1
F8WCA4	KLC4
G3V451	SDR39U1
G3V4X0	SHMT2
H0Y7N6	ABLIM1
H0YBN6	CSNK1G3
H0YKH0	TLE3
H0YLF3	B2M
H3BR87	ZNF598
H3BRD1	UBE2I
H3BRJ5	TRIM59-IFT80
H3BSY2	GOLGA8M
H9KVD5	FYTTD1
I3L0Y0	INPP5K
I3L328	CDC27
I3L3Q4	GLOD4
J3KRM2	POLG2
K7EJ28	TNFSF13
K7ELI9	SDF2
K7EP86	RHOT1
M0R2K9	FKBP8
O00463	TRAF5
O00592	PODXL
O00762	UBE2C
O14757	CHEK1
O14786	NRP1
O15021	MAST4
O15056	SYNJ2
O15061	SYNM
O15370	SOX12
O15455	TLR3
O43463	SUV39H1
O43482	OIP5
O43505	B4GAT1
O60353	FZD6
O60733	PLA2G6
O75071	EFCAB14
O75326	SEMA7A
O75387	SLC43A1
O75486	SUPT3H
O75564	JRK
O75820	ZNF189
O76062	TM7SF2
O94900	TOX
O94916	NFAT5
O95072	REC8
O95239	KIF4A
O95503	CBX6
O95810	CAVIN2
O95900	TRUB2
O95969	SCGB1D2
O95980	RECK
P02760	AMBP
P03891	MT-ND2
P03973	SLPI
P04035	HMGCR
P04053	DNTT
P04183	TK1
P04234	CD3D
P04818	TYMS
P04921	GYPC
P05787	KRT8
P06127	CD5
P0CJ79	ZNF888
P0DP91	ERCC6
P10415	BCL2
P10646	TFPI
P12109	COL6A1
P12277	CKB
P12544	GZMA
P12821	ACE
P13688	CEACAM1
P14210	HGF
P14222	PRF1
P14678	SNRPB
P15391	CD19
P15814	IGLL1
P15976	GATA1
P17014	ZNF12
P17020	ZNF16
P17036	ZNF3
P17041	ZNF32
P17342	NPR3
P18850	ATF6
P19021	PAM
P19022	CDH2
P19438	TNFRSF1A
P19827	ITIH1
P20248	CCNA2
P20273	CD22
P20336	RAB3A
P20718	GZMH
P20963	CD247
P21589	NT5E
P21731	TBXA2R
P21854	CD72
P23511	NFYA
P23769	GATA2
P24844	MYL9
P25791	LMO2
P27482	CALML3
P28749	RBL1
P29074	PTPN4
P30291	WEE1
P30460	HLA-B
P31260	HOXA10
P31321	PRKAR1B
P33552	CKS2
P33981	TTK
P35790	CHKA
P36955	SERPINF1
P37275	ZEB1
P38398	BRCA1
P38435	GGCX
P40424	PBX1
P43489	TNFRSF4
P49454	CENPF
P51124	GZMM
P51687	SUOX
P52732	KIF11
P52741	ZNF134
P53539	FOSB
P54132	BLM
P55058	PLTP
P55197	MLLT10
P57057	SLC37A1
P57775	FBXW4
P61073	CXCR4
P62861	FAU
P78364	PHC1
P78383	SLC35B1
P79522	PRR3
P98160	HSPG2
P98172	EFNB1
Q02548	PAX5
Q03112	MECOM
Q05469	LIPE
Q07108	CD69
Q08477	CYP4F3
Q12772	SREBF2
Q12841	FSTL1
Q12891	HYAL2
Q13015	MLLT11
Q13201	MMRN1
Q13342	SP140
Q13469	NFATC2
Q13478	IL18R1
Q13588	GRAP
Q13641	TPBG
Q14188	TFDP2
Q14191	WRN
Q14207	NPAT
Q14765	STAT4
Q14781	CBX2
Q14807	KIF22
Q15043	SLC39A14
Q15049	MLC1
Q15051	IQCB1
Q15058	KIF14
Q15147	PLCB4
Q15389	ANGPT1
Q15560	TCEA2
Q15572	TAF1C
Q15573	TAF1A
Q15695	ZRSR2P1
Q15776	ZKSCAN8
Q15928	ZNF141
Q16342	PDCD2
Q16527	CSRP2
Q16643	DBN1
Q16763	UBE2S
Q16842	ST3GAL2
Q1ED39	KNOP1
Q2TAM9	TUSC1
Q3KQV3	ZNF792
Q3YBR2	TBRG1
Q4AC94	C2CD3
Q4VC05	BCL7A
Q4VCS5	AMOT
Q53EQ6	TIGD5
Q53EZ4	CEP55
Q53FZ2	ACSM3
Q53HL2	CDCA8
Q53TQ3	INO80D
Q567V2	MPV17L2
Q5H9E4	SLC25A53
Q5JQS6	GCSAML
Q5JR01	EEF1A1
Q5SVZ6	ZMYM1
Q5T2D2	TREML2
Q5T4B2	CERCAM
Q5TBC7	BCL2L15
Q63HQ0	AP1AR
Q63ZY3	KANK2
Q69YI7	NAIF1
Q6AZW8	ZNF660
Q6IE81	JADE1
Q6IQ21	ZNF770
Q6NS38	ALKBH2
Q6P179	ERAP2
Q6PIF6	MYO7B
Q6PJG9	LRFN4
Q6PK18	OGFOD3
Q6SJ93	FAM111B
Q6UWH6	TEX261
Q6ZMS4	ZNF852
Q6ZN28	MACC1
Q6ZRY4	RBPMS2
Q6ZW13	C16orf86
Q71RC2	LARP4
Q7L4P6	BEND5
Q7L4S7	ARMCX6
Q7Z309	PABIR2
Q7Z3D4	LYSMD3
Q7Z3K6	MIER3
Q7Z7B1	PIGW
Q86UQ0	ZNF589
Q86V93	ZNF75A
Q86VQ1	GLCCI1
Q86W33	TPRA1
Q86W34	AMZ2
Q86WZ6	ZNF227
Q86XZ4	SPATS2
Q86Y97	KMT5C
Q86YB7	ECHDC2
Q8IV32	CCDC71
Q8IVH2	FOXP4
Q8IVW8	SPNS2
Q8IX90	SKA3
Q8IXK2	GALNT12
Q8IXU6	SLC35F2
Q8IY63	AMOTL1
Q8IYL2	TRMT44
Q8IZR5	CMTM4
Q8N0Z3	SPICE1
Q8N2H3	PYROXD2
Q8N4X5	AFAP1L2
Q8N531	FBXL6
Q8N565	MREG
Q8N5I9	NOPCHAP1
Q8N5Z0	AADAT
Q8N988	ZNF557
Q8N9I9	DTX3
Q8N9L9	ACOT4
Q8N9U0	TC2N
Q8NBI2	CYB561A3
Q8NBZ0	INO80E
Q8NCY6	MSANTD4
Q8NET6	CHST13
Q8NG06	TRIM58
Q8TAA9	VANGL1
Q8TBB5	KLHDC4
Q8TCT0	CERK
Q8TCT6	SPPL3
Q8TEA1	NSUN6
Q8TF20	ZNF721
Q8WTR2	DUSP19
Q8WUF5	PPP1R13L
Q8WV28	BLNK
Q8WWK9	CKAP2
Q8WY91	THAP4
Q92613	JADE3
Q92791	P3H4
Q92833	JARID2
Q93075	TATDN2
Q969S2	NEIL2
Q96A19	CCDC102A
Q96AH0	NABP1
Q96BF3	TMIGD2
Q96BU1	S100PBP
Q96CG8	CTHRC1
Q96CP7	TLCD1
Q96CX3	ZNF501
Q96D15	RCN3
Q96DE5	ANAPC16
Q96DU3	SLAMF6
Q96E16	SMIM19
Q96FC9	DDX11
Q96FL9	GALNT14
Q96GD3	SCMH1
Q96GD4	AURKB
Q96GN5	CDCA7L
Q96H12	MSANTD3
Q96H40	ZNF486
Q96HA8	NTAQ1
Q96HR8	NAF1
Q96IZ0	PAWR
Q96K62	ZBTB45
Q96LW9	ZSCAN31
Q96M94	KLHL15
Q96MX3	ZNF48
Q96NT1	NAP1L5
Q96PE1	ADGRA2
Q96PE2	ARHGEF17
Q96Q89	KIF20B
Q96QE3	ATAD5
Q96RV3	PCNX1
Q96SL8	FIZ1
Q96SN7	ORAI2
Q99424	ACOX2
Q99661	KIF2C
Q99674	CGREF1
Q99676	ZNF184
Q99684	GFI1
Q99728	BARD1
Q9BPU9	B9D2
Q9BPY8	HOPX
Q9BSE5	AGMAT
Q9BSK2	SLC25A33
Q9BSM1	PCGF1
Q9BUA3	SPINDOC
Q9BV35	SLC25A23
Q9BWG4	SSBP4
Q9BWN1	PRR14
Q9BWT1	CDCA7
Q9BX67	JAM3
Q9BXC1	GPR174
Q9BXH1	BBC3
Q9BXL5	HEMGN
Q9BXL7	CARD11
Q9BYB0	SHANK3
Q9C073	FAM117A
Q9C0D5	TANC1
Q9GZR1	SENP6
Q9GZZ8	LACRT
Q9H1U9	SLC25A51
Q9H5U6	ZCCHC4
Q9H9Y4	GPN2
Q9HAW4	CLSPN
Q9HBG6	IFT122
Q9HCN3	PGAP6
Q9HCY8	S100A14
Q9NP50	SINHCAF
Q9NPF0	CD320
Q9NPF2	CHST11
Q9NQ40	SLC52A3
Q9NQS7	INCENP
Q9NQX4	MYO5C
Q9NQX7	ITM2C
Q9NQZ6	ZC4H2
Q9NRC8	SIRT7
Q9NS91	RAD18
Q9NTN3	SLC35D1
Q9NTW7	ZFP64
Q9NV64	TMEM39A
Q9NVX0	HAUS2
Q9NWM8	FKBP14
Q9NWW7	C2orf42
Q9NYG5	ANAPC11
Q9NZN4	EHD2
Q9P0B6	CCDC167
Q9P1Z0	ZBTB4
Q9P291	ARMCX1
Q9P2J9	PDP2
Q9P2L0	WDR35
Q9P2P1	NYNRIN
Q9P2Y4	ZNF219
Q9UBG0	MRC2
Q9UBH6	XPR1
Q9UBQ6	EXTL2
Q9UC06	ZNF70
Q9UG01	IFT172
Q9UHF1	EGFL7
Q9UID6	ZNF639
Q9UJ14	GGT7
Q9UJA2	CRLS1
Q9UJC3	HOOK1
Q9ULW0	TPX2
Q9ULW5	RAB26
Q9UNS1	TIMELESS
Q9UP38	FZD1
Q9Y247	FAM50B
Q9Y252	RNF6
Q9Y271	CYSLTR1
Q9Y283	INVS
Q9Y2B2	PIGL
Q9Y2Y0	ARL2BP
Q9Y2Y1	POLR3K
Q9Y3A0	COQ4
Q9Y3T6	R3HCC1
Q9Y473	ZNF175
Q9Y4D1	DAAM1
Q9Y5V3	MAGED1
Q9Y5Y4	PTGDR2
Q9Y6G1	TMEM14A
Q9Y6K8	AK5
V9GYT5	RUNX1
B2RXH4	BTBD18
C9JUF0	EIF4A2
E9PNV3	RDX
H0YNJ9	DUT
H3BU82	AAAS
H7C1V0	CTSD
J3QLR6	FLII
O00469	PLOD2
O00628	PEX7
O75342	ALOX12B
O95081	AGFG2
P01833	PIGR
P02452	COL1A1
P02461	COL3A1
P08243	ASNS
P28330	ACADL
P56279	TCL1A
P61077	UBE2D3
P61764	STXBP1
P68133	ACTA1
Q14315	FLNC
Q15828	CST6
Q5T624	NASP
Q7Z5P4	HSD17B13
Q8IZJ3	CPAMD8
Q8NEX9	SDR9C7
Q8WTP8	AEN
Q8WVV9	HNRNPLL
Q96FQ6	S100A16
Q9UBI6	GNG12
Q9UKU9	ANGPTL2
Q9UMW8	USP18
Q9UPY8	MAPRE3
Q9Y617	PSAT1
Q9Y620	RAD54B
A0A075B6I0	IGLV8-61
A0A087WWM0	TRAPPC3
A0A087X091	WDR13
A0A087X243	GSTP1
A0A096LNL9	ATRX
A0A0C4DFR1	TMCC2
A0A0G2JLV0	TAP2
A0A0U5Q247	HLA-DQB1
A0AVK6	E2F8
A1KXE4	FAM168B
A8MTL9	HMSD
A9IYQ1	PDS5B
B0QZ55	YY1AP1
B0QZK9	HP1BP3
B1AJZ9	FHAD1
B2RTY4	MYO9A
B5MBX5	LBH
B7ZBB8	PPP1R3G
C9J1E1	BLVRA
C9JHR8	CD163
C9JZE5	KLC4
E9PCB6	NLN
E9PLT2	UBTF
E9PQ14	DPP3
E9PR42	PRCP
F5H068	NUMA1
F5H3G7	OLR1
F5H5A1	ACSF3
F5H6I6	CAND1
F5H7I4	GABPB1
F5H8C8	QKI
F8VS81	TWF1
G3V4C0	CLMN
H0Y306	SUV39H2
H0Y9N3	PHYKPL
H0YG25	ETV6
H0YJ03	PSMA3
H3BN34	PKM
H7C5W0	DNAJB5
H9ZYI9	GABPB1
I3L3D5	PFN1
J3KR24	IARS1
J3QKV4	SF3B3
J3QS69	EIF4A1
J3QT73	COPS7B
K7EIK4	THOP1
K7EK53	EIF3K
K7EM96	VMP1
K7EP07	TBCB
K7ERM3	CARM1
K7ES63	TUBB6
M0QX69	UBE2M
M0QZ21	AP2S1
M0R0Q5	ZNF414
O00458	IFRD1
O00512	BCL9
O14578	CIT
O14595	CTDSP2
O14638	ENPP3
O14798	TNFRSF10C
O15066	KIF3B
O15287	FANCG
O15360	FANCA
O15389	SIGLEC5
O43374	RASA4
O43663	PRC1
O60381	HBP1
O60566	BUB1B
O75155	CAND2
O95067	CCNB2
O95229	ZWINT
O95235	KIF20A
O95817	BAG3
O96017	CHEK2
P00915	CA1
P02008	HBZ
P02549	SPTA1
P02750	LRG1
P07738	BPGM
P08138	NGFR
P08473	MME
P0DJI8	SAA1
P10720	PF4V1
P13533	MYH6
P14207	FOLR2
P14635	CCNB1
P16157	ANK1
P19086	GNAZ
P19174	PLCG1
P20962	PTMS
P22748	CA4
P23276	KEL
P30461	HLA-B
P30711	GSTT1
P31947	SFN
P35219	CA8
P40261	NNMT
P51813	BMX
P53350	PLK1
P56282	POLE2
P59666	DEFA3
P63146	UBE2B
Q02410	APBA1
Q05901	CHRNB3
Q0ZGT2	NEXN
Q13099	IFT88
Q13231	CHIT1
Q14088	RAB33A
Q14CW9	ATXN7L3
Q15011	HERPUD1
Q15582	TGFBI
Q30154	HLA-DRB5
Q3B7T1	EDRF1
Q562F6	SGO2
Q56NI9	ESCO2
Q5STZ8	ABCF1
Q5T073	LIPA
Q5XLA6	CARD17P
Q5Y7H0	HLA-DQA1
Q6IPT2	GARIN5A
Q6NUN9	ZNF746
Q6P6B7	ANKRD16
Q6ZQN7	SLCO4C1
Q7RTP6	MICAL3
Q86UX6	STK32C
Q86V97	KBTBD6
Q86Y91	KIF18B
Q8IW41	MAPKAPK5
Q8IYA6	CKAP2L
Q8N300	SVBP
Q8NCD3	HJURP
