,term_name,rank,p_value,z_score,combined_score,adj_p_value,genes,n_genes,db,significant,sample_id,direction
80,mitotic spindle checkpoint r-hsa-69618,81,0.0007227219067399269,3.4476650563607087,24.935189417541988,0.00962736959718989,"BUB1,BUB1B,CKAP5,DYNLL2,KNL1,KNTC1,MAD2L1,NDC80,NUF2,SKA2,UBE2C",11,Reactome_2022,True,D_only,both
81,leading strand synthesis r-hsa-69109,82,0.0007676936512077807,12.329936305732485,88.431780262399,0.009980017465701149,"PCNA,POLA2,POLD3,PRIM1",4,Reactome_2022,True,D_only,both
82,removal of flap intermediate r-hsa-69166,83,0.0007676936512077807,12.329936305732485,88.431780262399,0.009980017465701149,"PCNA,POLA2,POLD3,PRIM1",4,Reactome_2022,True,D_only,both
83,cellular responses to stress r-hsa-2262752,84,0.0008395482374637318,1.7992118888249686,12.743182009064979,0.01046249380920739,"AKT3,ASF1A,BRIP1,CBX2,CCNA2,CDK2,CDK6,CDKN2C,CRTC3,DDX11,DNAJC2,DYNLL2,EEF1A1,EGLN1,ETS2,GSTP1,HIF1AN,HMGA2,HSP90AB1,HSPA14,MAP2K6,MAPK11,NLRP3,NR3C1,RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6,SIRT1,SKP2,TXNRD1,UBB,UBE2C",39,Reactome_2022,True,D_only,both
84,activation of atr in response to replication stress r-hsa-176187,85,0.000843593106025063,6.1782747603833865,43.72884196911018,0.01046249380920739,"ATRIP,CDC25C,CDK2,CHEK1,MCM10,ORC6",6,Reactome_2022,True,D_only,both
85,rho gtpases activate wasps and waves r-hsa-5663213,86,0.000843593106025063,6.1782747603833865,43.72884196911018,0.01046249380920739,"ABI1,ABI2,BTK,CYFIP1,PTK2,WASF1",6,Reactome_2022,True,D_only,both
86,regulation of tp53 degradation r-hsa-6804757,87,0.000843593106025063,6.1782747603833865,43.72884196911018,0.01046249380920739,"AKT3,CCNA2,CDK1,CDK2,CHEK2,UBB",6,Reactome_2022,True,D_only,both
87,regulation of expression of slits and robos r-hsa-9010553,88,0.0008710803137614851,2.8450409289929564,20.045522168190125,0.0106806324835073,"RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6,UBB,UPF2,UPF3A,UPF3B",14,Reactome_2022,True,D_only,both
88,regulation of apc/c activators between g1/s and early anaphase r-hsa-176408,89,0.0009330167129626413,3.926321976804648,27.394291765991607,0.011311517227940337,"BUB1B,CCNA2,CCNB1,CDK1,CDK2,FBXO5,MAD2L1,UBB,UBE2C",9,Reactome_2022,True,D_only,both
89,polymerase switching on c-strand of telomere r-hsa-174411,90,0.0009744501528537338,7.71451355661882,53.48963811308529,0.011623760398483436,"DSCC1,PCNA,POLA2,POLD3,PRIM1",5,Reactome_2022,True,D_only,both
90,regulation of tp53 expression and degradation r-hsa-6806003,91,0.0009803171420407716,5.978666391837576,41.41801510764392,0.011623760398483436,"AKT3,CCNA2,CDK1,CDK2,CHEK2,UBB",6,Reactome_2022,True,D_only,both
91,processive synthesis on lagging strand r-hsa-69183,92,0.0010208334431311568,11.20845396641575,77.1941455187563,0.011972600925418676,"PCNA,POLA2,POLD3,PRIM1",4,Reactome_2022,True,D_only,both
92,separation of sister chromatids r-hsa-2467813,93,0.001035977033245205,2.789892954941499,19.173289090800093,0.012019561493242754,"BUB1,BUB1B,CDCA5,CKAP5,DYNLL2,KNL1,KNTC1,MAD2L1,NDC80,NUF2,PTTG1,SKA2,UBB,UBE2C",14,Reactome_2022,True,D_only,both
93,formation of a pool of free 40s subunits r-hsa-72689,94,0.0010654481787380143,3.5223618824905,24.108311869629357,0.0121012482616665,"RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6",10,Reactome_2022,True,D_only,both
94,response of eif2ak4 (gcn2) to amino acid deficiency r-hsa-9633012,95,0.0010654481787380143,3.5223618824905,24.108311869629357,0.0121012482616665,"RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6",10,Reactome_2022,True,D_only,both
95,apoptotic cleavage of cellular proteins r-hsa-111465,96,0.0011334471355825342,5.791533546325879,39.2810283664513,0.01273947353430786,"CASP7,DSG2,PRKCQ,PTK2,STK24,VIM",6,Reactome_2022,True,D_only,both
96,apoptotic execution phase r-hsa-75153,97,0.001184219294511579,4.80928,32.40815828654961,0.01317291359564942,"CASP7,DFFA,DSG2,PRKCQ,PTK2,STK24,VIM",7,Reactome_2022,True,D_only,both
97,cellular responses to stimuli r-hsa-8953897,98,0.0011966006909359958,1.7617517619477356,11.85354240751806,0.013174817811427953,"AKT3,ASF1A,BRIP1,CBX2,CCNA2,CDK2,CDK6,CDKN2C,CRTC3,DDX11,DNAJC2,DYNLL2,EEF1A1,EGLN1,ETS2,GSTP1,HIF1AN,HMGA2,HSP90AB1,HSPA14,MAP2K6,MAPK11,NLRP3,NR3C1,RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6,SIRT1,SKP2,TXNRD1,UBB,UBE2C",39,Reactome_2022,True,D_only,both
98,signaling by vegf r-hsa-194138,99,0.0014484764376697643,3.3685167062770867,22.02081228408601,0.015786930063087633,"ABI1,ABI2,AKT3,BCAR1,CTNNA1,CYFIP1,MAPK11,PLCG1,PTK2,WASF1",10,Reactome_2022,True,D_only,both
99,synthesis of ketone bodies r-hsa-77111,100,0.001561584610642016,18.47027027027027,119.35588752377888,0.01684949794882735,"AACS,BDH2,HMGCLL1",3,Reactome_2022,True,D_only,both
100,protein methylation r-hsa-8876725,101,0.001692670693804577,9.483096521313081,60.51588453415059,0.017794495157907514,"CAMKMT,EEF1A1,KIN,VCPKMT",4,Reactome_2022,True,D_only,both
101,fcgamma receptor (fcgr) dependent phagocytosis r-hsa-2029480,102,0.0016986404089568805,3.572663291764415,22.78618605392599,0.017794495157907514,"ABI1,ABI2,BTK,CYFIP1,HSP90AB1,MYO10,PLCG1,PTK2,WASF1",9,Reactome_2022,True,D_only,both
102,regulation of plk1 activity at g2/m transition r-hsa-2565942,103,0.0016986404089568805,3.572663291764415,22.78618605392599,0.017794495157907514,"CCNB1,CCNB2,CDK1,CKAP5,HAUS7,OPTN,PPP1R12B,SSNA1,UBB",9,Reactome_2022,True,D_only,both
103,e3 ubiquitin ligases ubiquitinate target proteins r-hsa-8866654,104,0.001841703554179243,4.4157714285714285,27.806396580200705,0.019107674374609647,"HLTF,PCNA,RNF181,RNF20,RTF1,UBB,UBE2N",7,Reactome_2022,True,D_only,both
104,trna modification in nucleus and cytosol r-hsa-6782315,105,0.0019358682493174574,5.146964856230032,32.15411548105895,0.019893350866795587,"ADAT1,NSUN6,PUS7,TRDMT1,TRMT13,TYW3",6,Reactome_2022,True,D_only,both
105,glucose metabolism r-hsa-70326,106,0.001991341677082892,3.4829855537720706,21.660501368913263,0.020270355373324913,"ALDOC,ENO1,ENO2,ENO3,GNPDA2,PFKFB3,PFKFB4,PFKP,TPI1",9,Reactome_2022,True,D_only,both
106,tp53 regulates transcription of genes involved in g2 cell cycle arrest r-hsa-6804114,107,0.0021223745312339663,8.805277525022747,54.19841817200987,0.02140226279627523,"CCNB1,CDC25C,CDK1,PCNA",4,Reactome_2022,True,D_only,both
107,srp-dependent cotranslational protein targeting to membrane r-hsa-1799339,108,0.0022260099006213277,3.1612966730100402,19.30776035602028,0.022239487803429745,"RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6",10,Reactome_2022,True,D_only,both
108,e2f-enabled inhibition of pre-replication complex formation r-hsa-113507,109,0.0022875617425940514,15.391096979332273,93.58200629764244,0.022644762571183315,"CCNB1,CDK1,ORC6",3,Reactome_2022,True,D_only,both
109,apc/c:cdc20 mediated degradation of mitotic proteins r-hsa-176409,110,0.00249372390363235,3.6932644469957903,22.137346368249727,0.02446116447290278,"BUB1B,CCNA2,CCNB1,CDK1,MAD2L1,PTTG1,UBB,UBE2C",8,Reactome_2022,True,D_only,both
110,initiation of nuclear envelope (ne) reformation r-hsa-2995383,111,0.002621813826801535,8.21783439490446,48.845894645465165,0.025258367134989787,"BANF1,CCNB1,CCNB2,CDK1",4,Reactome_2022,True,D_only,both
111,activated tak1 mediates p38 mapk activation r-hsa-450302,112,0.002621813826801535,8.21783439490446,48.845894645465165,0.025258367134989787,"MAP2K6,MAPK11,RIPK2,UBE2N",4,Reactome_2022,True,D_only,both
112,activation of apc/c and apc/c:cdc20 mediated degradation of mitotic proteins r-hsa-176814,113,0.002711718649485051,3.638763197586727,21.50571875604209,0.025893313476056373,"BUB1B,CCNA2,CCNB1,CDK1,MAD2L1,PTTG1,UBB,UBE2C",8,Reactome_2022,True,D_only,both
113,fcgr3a-mediated phagocytosis r-hsa-9664422,114,0.0027521291971924523,4.0816603773584905,24.062940642661793,0.026048661436584703,"ABI1,ABI2,BTK,CYFIP1,MYO10,PTK2,WASF1",7,Reactome_2022,True,D_only,both
114,gluconeogenesis r-hsa-70263,115,0.003078803724033571,5.712387028176502,33.03595754150605,0.028638182915795025,"ALDOC,ENO1,ENO2,ENO3,TPI1",5,Reactome_2022,True,D_only,both
115,termination of translesion dna synthesis r-hsa-5656169,116,0.003078803724033571,5.712387028176502,33.03595754150605,0.028638182915795025,"PCLAF,PCNA,POLD3,POLH,UBB",5,Reactome_2022,True,D_only,both
116,ketone body metabolism r-hsa-74182,117,0.0031915937618055374,13.191687485805133,75.81572637982056,0.028981196239251154,"AACS,BDH2,HMGCLL1",3,Reactome_2022,True,D_only,both
117,mastl facilitates mitotic progression r-hsa-2465910,118,0.0031915937618055374,13.191687485805133,75.81572637982056,0.028981196239251154,"CCNB1,CDK1,MASTL",3,Reactome_2022,True,D_only,both
118,lagging strand synthesis r-hsa-69186,119,0.0031962579726328893,7.703821656050955,44.26442230885834,0.028981196239251154,"PCNA,POLA2,POLD3,PRIM1",4,Reactome_2022,True,D_only,both
119,protein folding r-hsa-391251,120,0.003345715840866529,3.2015829966236784,18.24926193501062,0.030069760332860605,"FBXO4,GNB5,PDCL,PFDN2,TBCB,TBCD,TUBA8,TUBB2A,USP11",9,Reactome_2022,True,D_only,both
120,disease r-hsa-1643685,121,0.0033720491198110593,1.4354280316090866,8.170793210660287,0.030069760332860605,"ABI1,ABI2,ADA,AKT3,APBB1IP,ATRIP,B3GLCT,BAD,BANF1,BLM,BRIP1,BTK,CDC25B,CDC25C,CDC37,CDK2,CDK6,CYFIP1,DVL2,DYNLL2,ENO1,EXO1,FLT3,FOXO1,GNB5,HPRT1,HSP90AB1,IL18,IPO5,KANK1,MAP2K1,MAP2K6,MYO10,NFKBIA,NLRP3,NR3C1,PACS1,PEBP1,PIK3AP1,PLCG1,POLA2,PPFIBP1,PPIA,PRIM1,PTK2,RAD51AP1,RAD51C,RBBP8,RIPK2,RMI1,RMI2,RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6,RRM1,SKP2,SLC16A1,SNAP25,SUGT1,SV2A,TAF9B,THSD7A,TXNRD1,UBB,UBE2C,UBE2N,WASF1,YWHAQ",75,Reactome_2022,True,D_only,both
121,cyclin d associated events in g1 r-hsa-69231,122,0.0034693315317080122,4.518117353697499,25.589683003145794,0.030683678055024137,"CDK2,CDK6,CDKN2C,CKS1B,SKP2,UBB",6,Reactome_2022,True,D_only,both
122,nod1/2 signaling pathway r-hsa-168638,123,0.003535772640639496,5.508088402825245,31.092186496863633,0.031017062432926956,"CASP4,MAP2K6,MAPK11,RIPK2,UBE2N",5,Reactome_2022,True,D_only,both
123,dna damage bypass r-hsa-73893,124,0.003861146761676324,4.410314924691922,24.507198506106135,0.03332941884679003,"DTL,PCLAF,PCNA,POLD3,POLH,UBB",6,Reactome_2022,True,D_only,both
124,inositol phosphate metabolism r-hsa-1483249,125,0.003861146761676324,4.410314924691922,24.507198506106135,0.03332941884679003,"INPP5D,ISYNA1,ITPKA,NUDT4,PLCG1,PPIP5K1",6,Reactome_2022,True,D_only,both
125,influenza viral rna transcription and replication r-hsa-168273,126,0.004192559963724043,2.705083965953531,14.80883004242872,0.03590295397506541,"IPO5,RPL15,RPL19,RPL31,RPL34,RPL36A,RPL36AL,RPL39,RPS15,RPS24,RPS6",11,Reactome_2022,True,D_only,both
126,regulation of bach1 activity r-hsa-9708530,127,0.004286077709212818,11.542130365659778,62.93211828836153,0.03613029568937993,"BRIP1,SKP2,UBB",3,Reactome_2022,True,D_only,both
127,unwinding of dna r-hsa-176974,128,0.004286077709212818,11.542130365659778,62.93211828836153,0.03613029568937993,"GINS1,GINS3,GINS4",3,Reactome_2022,True,D_only,both
128,apoptosis r-hsa-109581,129,0.004401624976409068,2.444206197679542,13.26172875346448,0.036816692632134766,"AKT3,BAD,CASP7,DFFA,DSG2,DYNLL2,PRKCQ,PTK2,STK24,UACA,UBB,VIM,YWHAQ",13,Reactome_2022,True,D_only,both
129,nucleotide salvage r-hsa-8956321,130,0.005420035610556756,6.4864230640295,33.84390406745268,0.04397156709617098,"ADA,ADK,HPRT1,TK1",4,Reactome_2022,True,D_only,both
130,post-chaperonin tubulin folding pathway r-hsa-389977,131,0.005420035610556756,6.4864230640295,33.84390406745268,0.04397156709617098,"TBCB,TBCD,TUBA8,TUBB2A",4,Reactome_2022,True,D_only,both
131,rhobtb1 gtpase cycle r-hsa-9013422,132,0.005420035610556756,6.4864230640295,33.84390406745268,0.04397156709617098,"MYO6,RNF20,STK38,VIM",4,Reactome_2022,True,D_only,both
132,rhobtb2 gtpase cycle r-hsa-9013418,133,0.005420035610556756,6.4864230640295,33.84390406745268,0.04397156709617098,"CDC37,HSP90AB1,MYO6,STK38",4,Reactome_2022,True,D_only,both
133,regulation of localization of foxo transcription factors r-hsa-9614399,134,0.005581687858703251,10.259141494435612,53.227135150143106,0.04494508357866274,"AKT3,FOXO1,YWHAQ",3,Reactome_2022,True,D_only,both
158,p130cas linkage to mapk signaling for integrins r-hsa-372708,159,0.01075865225820945,7.6931637519872815,34.865764215646955,0.07300997350067923,"APBB1IP,BCAR1,PTK2",3,Reactome_2022,False,D_only,both
167,nlrp3 inflammasome r-hsa-844456,168,0.012935120644797847,7.101015042191513,30.873858078037316,0.08258577027063241,"HSP90AB1,NLRP3,SUGT1",3,Reactome_2022,False,D_only,both
233,pi5p regulates tp53 acetylation r-hsa-6811555,234,0.03097426885890991,8.780498866213152,30.508707803257646,0.1426136862979194,"MAP2K6,PIP4K2A",2,Reactome_2022,False,D_only,both
291,regulation of tp53 activity thru acetylation r-hsa-6804758,292,0.06249583092112231,3.548122783416901,9.83772190077795,0.2309349368626403,"AKT3,MAP2K6,PIP4K2A",3,Reactome_2022,False,D_only,both
298,regulation of tp53 activity thru association with co-factors r-hsa-6804759,299,0.07059562932604004,5.12063492063492,13.573712704480814,0.2530653954910206,"AKT3,PPP1R13L",2,Reactome_2022,False,D_only,both
313,grb2:sos provides linkage to mapk signaling for integrins r-hsa-354194,314,0.07980132878434759,4.726495726495727,11.949597975618294,0.27248618277946535,"APBB1IP,PTK2",2,Reactome_2022,False,D_only,both
319,signaling by high-kinase activity braf mutants r-hsa-6802948,320,0.08519848155026813,3.074403815580286,7.571554611420862,0.28727862997731035,"APBB1IP,MAP2K1,PEBP1",3,Reactome_2022,False,D_only,both
330,fatty acid metabolism r-hsa-8978868,331,0.0985154201348126,1.6916180558274283,3.920396219606783,0.31674583696399067,"ACAA2,ACOT7,CBR1,HACD1,LTA4H,PRKAB2,PTGR1,PTGR2,SCD5",9,Reactome_2022,False,D_only,both
351,map2k and mapk activation r-hsa-5674135,352,0.1108560969555358,2.712148134293463,5.965430417760208,0.3398117290199521,"APBB1IP,MAP2K1,PEBP1",3,Reactome_2022,False,D_only,both
485,metabolism of lipids r-hsa-556833,486,0.22958567248758874,1.1814102338667136,1.7384203714249051,0.5097179848026918,"AACS,ACAA2,ACOT7,BDH2,CBR1,CERS1,CHEK2,CPNE7,GLTP,HACD1,HMGCLL1,IDI1,INPP5D,INPP5F,LTA4H,MTMR2,PIP4K2A,PITPNB,PMVK,PRKAB2,PRKD2,PTGR1,PTGR2,PTPN13,SCD5,TNFAIP8L2,TXNRD1",27,Reactome_2022,False,D_only,both
535,hemostasis r-hsa-109582,536,0.28093982637939996,1.1650462246206927,1.4791598986802001,0.5655486430286801,"APBB1IP,BCAR1,CDK2,DOCK6,DOCK9,GNB5,INPP5D,KIF11,KIF15,KIF20A,KIFC1,MAGED2,PLCG1,PPIA,PRKCQ,PTK2,RACGAP1,RAD51C,SERPINB6,SH2B2,SLC16A1",21,Reactome_2022,False,D_only,both
537,detoxification of reactive oxygen species r-hsa-3299685,538,0.29201224373931733,1.9182539682539683,2.3612930357522255,0.5765643398874283,"GSTP1,TXNRD1",2,Reactome_2022,False,D_only,both
563,mitochondrial fatty acid beta-oxidation r-hsa-77289,564,0.3155311252607968,1.8052287581699347,2.0823276684152274,0.6033350613073485,"ACAA2,ACOT7",2,Reactome_2022,False,D_only,both
580,immune system r-hsa-168256,581,0.33095388492079736,1.0676392199288898,1.1805700756616486,0.614628643424338,"ABCE1,ABI1,ABI2,AKT3,ALDOC,BLMH,BTK,CAND1,CASP4,CCNF,CYFIP1,DYNLL2,EEF1A1,EIF4E3,FBXO4,FLT3,FOXO1,GDI2,GSTO1,GSTP1,HECTD1,HSP90AB1,IFI16,IL18,INPP5D,IRF8,KIF11,KIF15,KIF20A,LTA4H,MAP2K1,MAP2K6,MAPK11,MYO10,NCR3LG1,NFKBIA,NKIRAS1,NLRP3,PIK3AP1,PJA2,PLCG1,POLR3G,PPIA,PRKCQ,PTK2,PTPN13,PVR,RACGAP1,RIPK2,RNF220,SERPINB1,SERPINB6,SKP2,SNAP25,SOCS2,SUGT1,THOP1,UBB,UBE2C,UBE2E3,UBE2N,UBE3D,VIM,WASF1,WSB1",65,Reactome_2022,False,D_only,both
599,cellular response to chemical stress r-hsa-9711123,600,0.35293580960892074,1.228352,1.2792906286481813,0.6346962309467091,"AKT3,BRIP1,GSTP1,NLRP3,SKP2,TXNRD1,UBB",7,Reactome_2022,False,D_only,both
741,innate immune system r-hsa-168249,742,0.504765913405926,1.009796767066868,0.6903581576058615,0.7300587872638423,"ABI1,ABI2,ALDOC,BTK,CAND1,CASP4,CYFIP1,EEF1A1,GDI2,GSTP1,HSP90AB1,IFI16,LTA4H,MAP2K1,MAP2K6,MAPK11,MYO10,NFKBIA,NKIRAS1,NLRP3,PLCG1,POLR3G,PPIA,PRKCQ,PTK2,RIPK2,SERPINB1,SERPINB6,SNAP25,SUGT1,UBB,UBE2N,WASF1",33,Reactome_2022,False,D_only,both
837,interferon signaling r-hsa-913531,838,0.6084640172796892,0.9473008135436909,0.470635623618255,0.7834518790510556,"ABCE1,EIF4E3,IRF8,PLCG1,UBB,UBE2N",6,Reactome_2022,False,D_only,both
857,generation of second messenger molecules r-hsa-202433,858,0.6423961652720457,0.988548642707428,0.4374822865929453,0.8031813004965669,PLCG1,1,Reactome_2022,False,D_only,both
873,interleukin-4 and interleukin-13 signaling r-hsa-6785807,874,0.6616425420725354,0.8834535893359423,0.3648926907083727,0.8168332985083131,"FOXO1,IL18,VIM",3,Reactome_2022,False,D_only,both
895,"platelet activation, signaling and aggregation r-hsa-76002",896,0.6953557967897994,0.8670251012145749,0.3150176403149738,0.8347813256444736,"APBB1IP,BCAR1,GNB5,MAGED2,PPIA,PRKCQ,PTK2",7,Reactome_2022,False,D_only,both
962,transcriptional regulation by runx3 r-hsa-8878159,963,0.8066199945867158,0.6579621095750128,0.1413977733942437,0.9015058945390664,"LEF1,UBB",2,Reactome_2022,False,D_only,both
965,neutrophil degranulation r-hsa-6798695,966,0.8082296594173176,0.8027164685908319,0.17090558380582999,0.9015058945390664,"ALDOC,CAND1,CYFIP1,EEF1A1,GDI2,GSTP1,HSP90AB1,LTA4H,PPIA,SERPINB1,SERPINB6,SNAP25",12,Reactome_2022,False,D_only,both
1013,costimulation by cd28 family r-hsa-388841,1014,0.887769068004656,0.45653665113418646,0.05434777943233286,0.9446773415946981,AKT3,1,Reactome_2022,False,D_only,both
1021,immunoregulatory interactions between a lymphoid and a non-lymphoid cell r-hsa-198933,1022,0.9041132840564842,0.5049717958808868,0.05090146617830168,0.9545383889402607,"NCR3LG1,PVR",2,Reactome_2022,False,D_only,both
1025,platelet degranulation r-hsa-114608,1026,0.9089347937649285,0.4967092528068138,0.047426753839945573,0.9558875657625319,"MAGED2,PPIA",2,Reactome_2022,False,D_only,both
1030,response to elevated platelet cytosolic ca2+ r-hsa-76005,1031,0.9200137082008804,0.4771825396825397,0.03978113784529019,0.9628465481559165,"MAGED2,PPIA",2,Reactome_2022,False,D_only,both
1037,interferon gamma signaling r-hsa-877300,1038,0.9429697749448217,0.3472122172597608,0.02038866558237901,0.9782651121932092,IRF8,1,Reactome_2022,False,D_only,both
1053,citric acid (tca) cycle and respiratory electron transport r-hsa-1428517,1054,0.9667903251520527,0.37872424332051663,0.01279089522531693,0.9896942168589544,"LDHA,SLC16A1",2,Reactome_2022,False,D_only,both
1054,protein localization r-hsa-9609507,1055,0.9676806290882269,0.3763668430335097,0.012364845672508841,0.9896942168589544,"TYSND1,UBB",2,Reactome_2022,False,D_only,both
1063,slc-mediated transmembrane transport r-hsa-425407,1064,0.9855385579688574,0.3738174046756496,0.00544540855191682,0.9986670120358243,"NLRP3,SLC16A1,SLC47A1",3,Reactome_2022,False,D_only,both
1077,extracellular matrix organization r-hsa-1474244,1078,0.9999151878488944,0.10425706322749877,8.84264078726681e-06,0.9999503534084583,P4HA1,1,Reactome_2022,False,D_only,both
1079,dna metabolic process (go:0006259),1,2.00105535570352e-12,4.581975071907958,123.42624969298251,3.233018631057304e-09,"ASF1A,ATRIP,BLM,CDK1,CDK2,CHD1L,CHEK1,DCLRE1C,DCTPP1,ENDOG,EXO1,HLTF,KIN,LIG1,MCM10,NAP1L1,ORC6,PARG,PCLAF,POLA2,POLD3,POLH,POLL,PRIM1,RAD51AP1,RAD51C,RBBP8,RMI1,RMI2,RRM1,SET,TYMS,UBE2N,UNG,WDHD1,XPA",36,GO_Biological_Process_2023,True,D_only,both
1080,dna repair (go:0006281),2,2.724836604346653e-12,4.52735886300829,120.5572854965627,3.233018631057304e-09,"ALKBH2,ASF1A,ATRIP,ATXN3,BLM,CDCA5,CDK1,CHD1L,CHEK1,CHEK2,DCLRE1C,EXO1,FTO,HLTF,HMGA2,LIG1,NEIL2,NHEJ1,PCNA,PMS1,POLD3,POLH,POLL,PRMT6,RAD51AP1,RAD51C,RBBP8,RMI2,RNF168,RRM1,SIRT1,TRIP13,UBE2N,UNG,WDHD1,XPA",36,GO_Biological_Process_2023,True,D_only,both
1081,g2/m transition of mitotic cell cycle (go:0000086),3,1.5922853870424327e-08,12.688674181427805,227.83162134583657,1.2594977411505642e-05,"CCNA2,CCNB1,CDC25B,CDC25C,CDK1,CDK2,CHEK2,LCMT1,MASTL,MELK,PPME1",11,GO_Biological_Process_2023,True,D_only,both
1082,cell cycle g2/m phase transition (go:0044839),4,2.8881396541723253e-08,11.812371591981787,205.06357605526304,1.713388849837732e-05,"CCNA2,CCNB1,CDC25B,CDC25C,CDK1,CDK2,CHEK2,LCMT1,MASTL,MELK,PPME1",11,GO_Biological_Process_2023,True,D_only,both
1083,positive regulation of mitotic cell cycle phase transition (go:1901992),5,6.786884931145338e-08,8.114184168012924,133.93019777490352,2.8719094266641277e-05,"CCNB1,CDC25B,CDC25C,CDCA5,CDK1,DLGAP5,FBXO5,RAD51C,RDX,RRM1,RRM2,SASS6,UBE2C",13,GO_Biological_Process_2023,True,D_only,both
1084,mitotic cell cycle phase transition (go:0044772),6,7.261465048455443e-08,5.667842933748487,93.16856404451175,2.8719094266641277e-05,"BCAT1,CCNA2,CCNB1,CCNB2,CCNF,CDC25B,CDC25C,CDK1,CDK2,CDK6,CHEK2,LCMT1,MASTL,MELK,PPME1,UBE2C,USP37",17,GO_Biological_Process_2023,True,D_only,both
1085,negative regulation of mitotic metaphase/anaphase transition (go:0045841),7,1.1971346015022747e-07,14.711582326603024,234.47562332040363,4.058286299092711e-05,"BUB1,BUB1B,FBXO5,KNTC1,MAD2L1,NDC80,NUF2,TRIP13,TTK",9,GO_Biological_Process_2023,True,D_only,both
1086,dna replication (go:0006260),8,4.1859026620762943e-07,6.758319870759289,99.25520837039454,0.00012416433771383808,"BLM,CDK1,CDK2,CHEK1,KIN,MCMBP,NAP1L1,PCLAF,POLA2,POLD3,POLL,SET,WDHD1",13,GO_Biological_Process_2023,True,D_only,both
1087,dna damage response (go:0006974),9,6.67055373036482e-07,2.8812121212121213,40.97196803584999,0.00016387553263110346,"ASF1A,ATRIP,BLM,CDK1,CHD1L,CHEK1,CHEK2,CRIP1,DDX11,ENDOG,EXO1,FBXO5,FOXO1,HLTF,KIN,LIG1,MAP2K6,MASTL,MCM10,PCLAF,POLH,RAD51AP1,RAD51C,RBBP8,RMI2,RNF168,RRM1,SIRT1,STXBP4,UNG,WDHD1,XPA",32,GO_Biological_Process_2023,True,D_only,both
1088,positive regulation of chromosome segregation (go:0051984),10,7.149541417868113e-07,19.708945454545454,278.9022219948952,0.00016387553263110346,"CCNB1,CDK1,NCAPD2,NCAPG,NCAPH,SMC2,SMC4",7,GO_Biological_Process_2023,True,D_only,both
1089,spindle assembly checkpoint signaling (go:0071173),11,8.977589229685398e-07,13.782051282051283,191.8925203138382,0.00016387553263110346,"BUB1,BUB1B,KNTC1,MAD2L1,NDC80,NUF2,TRIP13,TTK",8,GO_Biological_Process_2023,True,D_only,both
1090,mitotic spindle assembly checkpoint signaling (go:0007094),12,8.977589229685398e-07,13.782051282051283,191.8925203138382,0.00016387553263110346,"BUB1,BUB1B,KNTC1,MAD2L1,NDC80,NUF2,TRIP13,TTK",8,GO_Biological_Process_2023,True,D_only,both
1091,mitotic spindle checkpoint signaling (go:0071174),13,8.977589229685398e-07,13.782051282051283,191.8925203138382,0.00016387553263110346,"BUB1,BUB1B,KNTC1,MAD2L1,NDC80,NUF2,TRIP13,TTK",8,GO_Biological_Process_2023,True,D_only,both
1092,regulation of g2/m transition of mitotic cell cycle (go:0010389),14,1.004016884557394e-06,10.746882331151994,148.43058379648477,0.00017018086193247827,"CCNB1,CDC25B,CDC25C,CDK1,CDK2,CDK6,FBXO5,RAD51C,RRM1",9,GO_Biological_Process_2023,True,D_only,both
1093,nucleotide biosynthetic process (go:0009165),15,1.1011935168763953e-06,18.0656,247.8440611247737,0.00017420881436984572,"HPRT1,PPAT,PRPS1,PRPS2,PRPSAP2,RRM1,RRM2",7,GO_Biological_Process_2023,True,D_only,both
1094,dna-templated dna replication (go:0006261),16,1.517057144001183e-06,6.557215619694397,87.85841533856785,0.00022499853766967543,"BLM,GINS1,GINS3,GINS4,MCM10,MCMBP,ORC6,POLA2,POLD3,PRIM1,RRM1,WDHD1",12,GO_Biological_Process_2023,True,D_only,both
1095,positive regulation of g2/m transition of mitotic cell cycle (go:0010971),17,2.4048211578881833e-06,15.4832,200.3221838185061,0.0003356847416275682,"CCNB1,CDC25B,CDC25C,CDK1,FBXO5,RAD51C,RRM1",7,GO_Biological_Process_2023,True,D_only,both
1096,mitotic chromosome condensation (go:0007076),18,3.814039921191981e-06,20.616613418530353,257.2298072857301,0.0005028175962771428,"CDCA5,NCAPD2,NCAPG,NCAPH,SMC2,SMC4",6,GO_Biological_Process_2023,True,D_only,both
1097,positive regulation of cell cycle g2/m phase transition (go:1902751),19,6.589988251066388e-06,12.748894117647058,152.0937840206299,0.0008230548484095021,"CCNB1,CDC25B,CDC25C,CDK1,FBXO5,RAD51C,RRM1",7,GO_Biological_Process_2023,True,D_only,both
